Date,Venue,Performers,URL,IsFree
"Friday, 05 April 2024 07:30 PM",FACTORY THEATRE,1927 X BOOM CRASH OPERA + ,https://www.factorytheatre.com.au/event/1927-x-boom-crash-opera/,
"Thursday, 11 July 2024 07:30 PM",FACTORY THEATRE,MO GILLIGAN + ,https://www.factorytheatre.com.au/event/mo-gilligan-2/,
"Wednesday, 04 October 2023 07:30 PM",METRO THEATRE,GIRIBOY GROOVE DOWN UNDER - RESCHEDULED + ,https://www.metrotheatre.com.au/event/giriboy-groove-down-under/,
"Friday, 06 October 2023 07:00 PM",METRO THEATRE,WATERPARKS + ,https://www.metrotheatre.com.au/event/waterparks/,
"Friday, 06 October 2023 10:30 PM",METRO SOCIAL,EMO AFTERPARTY + ,https://www.metrotheatre.com.au/event/emo-afterparty/,
"Saturday, 07 October 2023 07:00 PM",METRO THEATRE,HOLLOW COVES + Sam McGovern + Garrett Kato,https://www.metrotheatre.com.au/event/hollow-coves-2/,
"Thursday, 12 October 2023 07:00 PM",METRO THEATRE,HOBO JOHNSON & THE LOVEMAKERS + Jack R.Reilly,https://www.metrotheatre.com.au/event/hobo-johnson/,
"Saturday, 14 October 2023 08:00 PM",METRO THEATRE,PEACH PIT + Eliza & The Delusionals,https://www.metrotheatre.com.au/event/peach-pit/,
"Sunday, 15 October 2023 07:00 PM",METRO THEATRE,DESCENDENTS + Nursery Crimes + Tantichrist,https://www.metrotheatre.com.au/event/descendents/,
"Monday, 16 October 2023 07:30 PM",METRO THEATRE,EARL SWEATSHIRT + ,https://www.metrotheatre.com.au/event/earl-sweatshirt/,
"Thursday, 19 October 2023 08:00 PM",METRO THEATRE,BLISS N ESO + ,https://www.metrotheatre.com.au/event/bliss-n-eso/,
"Friday, 20 October 2023 08:00 PM",METRO THEATRE,BLISS N ESO + ,https://www.metrotheatre.com.au/event/bliss-n-eso/,
"Friday, 20 October 2023 09:00 PM",METRO SOCIAL,NVIIRI THE STORYTELLER - THE INSIDE OUT TOUR + Mozz + Keith,https://www.metrotheatre.com.au/event/mashujaa-day-2023/,
"Saturday, 21 October 2023 07:00 PM",METRO SOCIAL,SCIENTIST ENCOUNTERS AUSTRALIA TOUR + ,https://www.metrotheatre.com.au/event/scientist/,
"Saturday, 21 October 2023 08:00 PM",METRO THEATRE,CHILLINIT + Babyface Mal,https://www.metrotheatre.com.au/event/chillinit/,
"Sunday, 22 October 2023 08:00 PM",METRO THEATRE,EBO TAYLOR + ,https://www.metrotheatre.com.au/event/ebo-taylor/,
"Tuesday, 24 October 2023 08:00 PM",METRO THEATRE,UNKNOWN T + ,https://www.metrotheatre.com.au/event/unknown-t/,
"Thursday, 26 October 2023 07:00 PM",METRO THEATRE,CHROMEO + ,https://www.metrotheatre.com.au/event/chromeo/,
"Friday, 27 October 2023 08:00 PM",METRO THEATRE,SANTIGOLD + ,https://www.metrotheatre.com.au/event/santigold/,
"Saturday, 28 October 2023 04:00 PM",METRO SOCIAL,HARDER INDUSTRIES – EARLY HALLOWEEN PARTY + ,https://www.metrotheatre.com.au/event/harder-industries-early-halloween-party/,
"Saturday, 28 October 2023 07:00 PM",METRO THEATRE,KATCHAFIRE + EarthKry + Marla Brown,https://www.metrotheatre.com.au/event/katchafire/,
"Thursday, 02 November 2023 07:30 PM",METRO THEATRE,HALF ALIVE + ,https://www.metrotheatre.com.au/event/half-alive/,
"Friday, 03 November 2023 08:00 PM",METRO THEATRE,THE RIO REVEL + OLIIV,https://www.metrotheatre.com.au/event/the-rio-revel/,
"Saturday, 04 November 2023 08:00 PM",METRO THEATRE,SAN CISCO + ,https://www.metrotheatre.com.au/event/san-cisco/,
"Saturday, 04 November 2023 08:00 PM",METRO SOCIAL,LA FURIA + MTV Tribute,https://www.metrotheatre.com.au/event/la-furia/,
"Friday, 10 November 2023 07:30 PM",METRO THEATRE,SUNK LOTO + Ocean Sleeper + Red Bee,https://www.metrotheatre.com.au/event/sunk-loto/,
"Saturday, 11 November 2023 07:00 PM",METRO THEATRE,DEVIN TOWNSEND + ,https://www.metrotheatre.com.au/event/devin-townsend/,
"Thursday, 16 November 2023 08:00 PM",METRO THEATRE,SUICIDAL TENDENCIES + ,https://www.metrotheatre.com.au/event/suicidal-tendencies/,
"Friday, 17 November 2023 08:00 PM",METRO THEATRE,TEEN JESUS AND THE JEAN TEASERS + ,https://www.metrotheatre.com.au/event/teen-jesus-and-the-jean-teasers/,
"Sunday, 19 November 2023 07:30 PM",METRO THEATRE,THE BRONX + ,https://www.metrotheatre.com.au/event/the-bronx/,
"Wednesday, 22 November 2023 06:00 PM",METRO THEATRE,FOY VANCE + King Cedar,https://www.metrotheatre.com.au/event/foy-vance-3/,
"Thursday, 23 November 2023 07:30 PM",METRO THEATRE,JESSIE MURPH + ,https://www.metrotheatre.com.au/event/jessie-murph/,
"Friday, 24 November 2023 07:30 PM",METRO THEATRE,LARRY JUNE + ,https://www.metrotheatre.com.au/event/larry-june/,
"Friday, 01 December 2023 08:00 PM",METRO THEATRE,KIANA LEDE + ,https://www.metrotheatre.com.au/event/kiana-lede/,
"Wednesday, 06 December 2023 07:30 PM",METRO THEATRE,THE TALLEST MAN ON EARTH + ,https://www.metrotheatre.com.au/event/the-tallest-man-on-earth/,
"Thursday, 07 December 2023 08:00 PM",METRO THEATRE,ALLAH-LAS + ,https://www.metrotheatre.com.au/event/allah-las/,
"Friday, 08 December 2023 07:30 PM",METRO THEATRE,L7 + ,https://www.metrotheatre.com.au/event/l7/,
"Saturday, 09 December 2023 08:00 PM",METRO THEATRE,ALEX G + ,https://www.metrotheatre.com.au/event/alex-g/,
"Friday, 15 December 2023 07:00 PM",METRO THEATRE,THE MARK OF CAIN + ,https://www.metrotheatre.com.au/event/the-mark-of-cain/,
"Saturday, 16 December 2023 07:30 PM",METRO THEATRE,HYBRID THEORY + ,https://www.metrotheatre.com.au/event/hybrid-theory/,
"Tuesday, 09 January 2024 07:00 PM",METRO THEATRE,BAD BOY CHILLER CREW + ,https://www.metrotheatre.com.au/event/bad-boy-chiller-crew/,
"Friday, 19 January 2024 07:30 PM",METRO THEATRE,OFF! + ,https://www.metrotheatre.com.au/event/off/,
"Thursday, 25 January 2024 08:00 PM",METRO THEATRE,ATERCIOPELADOS + La Furia,https://www.metrotheatre.com.au/event/aterciopelados/,
"Friday, 02 February 2024 07:00 PM",METRO THEATRE,GREGORY ALAN ISAKOV + ,https://www.metrotheatre.com.au/event/gregory-alan-isakov/,
"Saturday, 03 February 2024 07:00 PM",METRO THEATRE,WEDNESDAY 13 PERFORMS MURDERDOLLS + ,https://www.metrotheatre.com.au/event/wednesday-13-performs-murderdolls/,
"Sunday, 04 February 2024 07:30 PM",METRO THEATRE,RUSSIAN CIRCLES + Tangled Thoughts of Leaving + Meniscus,https://www.metrotheatre.com.au/event/russian-circles/,
"Friday, 09 February 2024 08:00 PM",METRO THEATRE,KATATONIA + ,https://www.metrotheatre.com.au/event/katatonia/,
"Saturday, 10 February 2024 08:00 PM",METRO THEATRE,BLIND GUARDIAN + ,https://www.metrotheatre.com.au/event/blind-guardian/,
"Friday, 08 March 2024 07:00 PM",METRO THEATRE,TEENAGE FANCLUB + ,https://www.metrotheatre.com.au/event/teenage-fanclub/,
"Saturday, 09 March 2024 07:00 PM",METRO THEATRE,FIVE + Sister2Sister + ,https://www.metrotheatre.com.au/event/five/,
"Sunday, 10 March 2024 07:00 PM",METRO THEATRE,FIVE + Sister2Sister + ,https://www.metrotheatre.com.au/event/five/,
"Saturday, 16 March 2024 07:00 PM",METRO THEATRE,VILLE VALLO (HIM) + ,https://www.metrotheatre.com.au/event/ville-vallo-him/,
"Monday, 01 April 2024 07:00 PM",METRO THEATRE,DRIVE BY TRUCKERS + ,https://www.metrotheatre.com.au/event/drive-by-truckers/,
"Saturday, 06 April 2024 08:00 PM",METRO THEATRE,FILTER + ,https://www.metrotheatre.com.au/event/filter/,
"Friday, 03 May 2024 07:30 PM",METRO THEATRE,TESSERACT + TBC,https://www.metrotheatre.com.au/event/tesseract/,
